latency,throughput,availability,reliability,response_time,efficiency_score,service_name,provider,logo_url
45.689,224.587,98.7751,96.5774,81.32,93.6407,Stripe Payments,Stripe,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/stripe-payments.svg
132.419,186.668,99.4791,99.0154,135.549,88.7423,Twilio SMS,Twilio,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/twilio-sms.svg
73.572,219.95,99.5691,98.7876,85.238,94.1346,OpenAI API,OpenAI,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/openai-api.svg
81.91,179.688,99.4642,97.2724,108.443,94.7642,Supabase Storage,Supabase,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/supabase-storage.svg
59.976,176.825,98.9985,97.8234,74.927,93.9421,Vercel,Vercel,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/vercel.svg
72.622,173.495,99.0488,98.6995,89.565,91.0259,GitHub API,GitHub,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/github-api.svg
58.22,198.487,99.5985,98.8699,76.033,96.671,Amazon EC2,AWS,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/aws-ec2.svg
49.847,190.544,99.0685,97.7336,72.804,93.4011,Google Cloud Run,Google Cloud,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/google-cloud-run.svg
62.329,162.181,99.0017,97.1901,58.087,91.0176,Azure Functions,Microsoft Azure,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/azure-functions.svg
70.611,172.945,99.3246,97.8481,101.146,93.5873,Cloudflare CDN,Cloudflare,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/cloudflare-cdn.svg
43.334,178.726,99.0526,98.5924,98.149,94.3254,Stripe Payments,Stripe,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/stripe-payments.svg
210.147,150.608,99.999,98.9538,213.788,86.7342,Twilio SMS,Twilio,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/twilio-sms.svg
27.995,209.823,98.6185,98.4628,43.755,96.854,OpenAI API,OpenAI,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/openai-api.svg
50.921,197.601,99.4529,98.186,55.426,98.5893,Supabase Storage,Supabase,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/supabase-storage.svg
42.846,193.45,99.1769,98.3401,58.378,97.3568,Vercel,Vercel,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/vercel.svg
33.781,241.337,99.1374,97.1844,34.575,95.7703,GitHub API,GitHub,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/github-api.svg
89.194,176.064,98.6254,97.6415,98.195,91.0732,Amazon EC2,AWS,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/aws-ec2.svg
132.469,175.487,99.4804,98.5993,153.621,90.6237,Google Cloud Run,Google Cloud,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/google-cloud-run.svg
64.433,205.407,99.8393,99.1498,66.475,98.0282,Azure Functions,Microsoft Azure,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/azure-functions.svg
45.941,164.135,98.8847,97.8855,63.114,95.3661,Cloudflare CDN,Cloudflare,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/cloudflare-cdn.svg
46.559,183.043,99.6639,99.2455,60.141,93.9157,Stripe Payments,Stripe,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/stripe-payments.svg
39.659,223.753,98.7089,97.714,56.881,96.5039,Twilio SMS,Twilio,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/twilio-sms.svg
134.11,198.116,99.1849,98.7012,155.76,92.8273,OpenAI API,OpenAI,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/openai-api.svg
66.971,180.27,99.5239,97.585,82.578,90.6362,Supabase Storage,Supabase,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/supabase-storage.svg
59.671,188.551,99.1235,98.2291,82.952,94.3607,Vercel,Vercel,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/vercel.svg
48.293,186.785,98.685,97.5758,70.046,96.5482,GitHub API,GitHub,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/github-api.svg
70.11,207.938,99.5572,98.3466,91.755,92.8911,Amazon EC2,AWS,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/aws-ec2.svg
77.268,194.531,99.9866,99.3688,85.573,96.8713,Google Cloud Run,Google Cloud,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/google-cloud-run.svg
75.944,186.141,99.999,99.0047,69.134,90.9593,Azure Functions,Microsoft Azure,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/azure-functions.svg
117.97,172.635,99.7534,97.8571,139.521,87.9365,Cloudflare CDN,Cloudflare,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/cloudflare-cdn.svg
85.694,185.05,99.1121,97.574,90.585,94.3634,Stripe Payments,Stripe,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/stripe-payments.svg
59.848,221.007,99.0811,97.3398,95.676,93.3783,Twilio SMS,Twilio,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/twilio-sms.svg
84.033,202.809,99.484,98.7059,91.633,93.214,OpenAI API,OpenAI,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/openai-api.svg
110.113,200.402,98.7785,97.6093,118.561,89.7193,Supabase Storage,Supabase,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/supabase-storage.svg
77.338,196.582,99.825,99.5409,93.915,93.7058,Vercel,Vercel,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/vercel.svg
87.031,206.236,98.6402,97.4284,104.282,94.0649,GitHub API,GitHub,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/github-api.svg
86.07,227.497,99.1467,97.2932,96.269,93.3739,Amazon EC2,AWS,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/aws-ec2.svg
57.483,227.347,99.2292,99.0533,52.91,94.7013,Google Cloud Run,Google Cloud,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/google-cloud-run.svg
82.586,177.25,98.8524,98.2487,89.808,92.2493,Azure Functions,Microsoft Azure,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/azure-functions.svg
56.204,195.378,99.8733,99.99,52.339,93.8044,Cloudflare CDN,Cloudflare,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/cloudflare-cdn.svg
24.967,220.314,98.8953,98.6679,40.989,94.5532,Stripe Payments,Stripe,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/stripe-payments.svg
35.002,172.499,98.5463,96.6028,58.307,93.9765,Twilio SMS,Twilio,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/twilio-sms.svg
97.921,246.343,98.5042,97.2407,116.602,97.808,OpenAI API,OpenAI,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/openai-api.svg
74.058,186.987,99.6162,97.6205,80.817,92.9948,Supabase Storage,Supabase,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/supabase-storage.svg
68.133,205.881,99.4242,98.5005,92.545,94.2265,Vercel,Vercel,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/vercel.svg
85.731,162.843,99.6499,98.2072,109.328,90.3737,GitHub API,GitHub,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/github-api.svg
53.824,194.248,99.5541,99.0629,88.496,96.4159,Amazon EC2,AWS,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/aws-ec2.svg
100.526,187.558,99.4588,98.8833,108.735,93.5415,Google Cloud Run,Google Cloud,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/google-cloud-run.svg
60.081,212.195,99.0608,97.8522,83.335,96.5991,Azure Functions,Microsoft Azure,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/azure-functions.svg
79.872,220.138,98.7664,97.6227,94.264,92.9399,Cloudflare CDN,Cloudflare,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/cloudflare-cdn.svg
33.385,209.189,99.117,98.2004,47.521,95.6015,Stripe Payments,Stripe,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/stripe-payments.svg
75.146,193.952,99.0199,98.3134,88.215,93.4865,Twilio SMS,Twilio,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/twilio-sms.svg
42.131,220.511,99.5408,97.6937,63.593,95.6043,OpenAI API,OpenAI,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/openai-api.svg
60.923,200.698,99.1745,97.3436,78.577,92.0989,Supabase Storage,Supabase,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/supabase-storage.svg
42.528,255.471,99.8125,98.3662,70.319,99.2773,Vercel,Vercel,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/vercel.svg
160.388,184.786,99.8924,99.0126,188.197,89.3574,GitHub API,GitHub,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/github-api.svg
52.857,188.692,98.7736,97.3943,75.981,92.2034,Amazon EC2,AWS,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/aws-ec2.svg
86.592,189.291,99.3465,98.7507,98.794,91.0456,Google Cloud Run,Google Cloud,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/google-cloud-run.svg
79.859,195.885,99.6648,99.4103,91.701,96.2714,Azure Functions,Microsoft Azure,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/azure-functions.svg
54.668,221.501,99.3095,98.8737,74.773,95.9463,Cloudflare CDN,Cloudflare,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/cloudflare-cdn.svg
88.895,222.195,99.4726,98.6818,113.861,94.4144,Stripe Payments,Stripe,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/stripe-payments.svg
70.383,192.696,99.5431,98.6083,76.18,92.465,Twilio SMS,Twilio,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/twilio-sms.svg
58.261,215.95,99.768,99.3038,79.631,99.0362,OpenAI API,OpenAI,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/openai-api.svg
154.919,170.34,98.7776,96.9364,186.843,87.6487,Supabase Storage,Supabase,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/supabase-storage.svg
94.848,184.076,99.3784,98.6318,101.525,93.3554,Vercel,Vercel,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/vercel.svg
151.42,170.39,99.7475,97.6807,164.398,88.8773,GitHub API,GitHub,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/github-api.svg
55.558,175.412,98.4398,97.014,82.372,94.1523,Amazon EC2,AWS,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/aws-ec2.svg
96.076,205.955,99.4537,97.8382,112.019,90.757,Google Cloud Run,Google Cloud,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/google-cloud-run.svg
62.568,176.249,99.999,99.99,70.728,99.4604,Azure Functions,Microsoft Azure,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/azure-functions.svg
68.714,245.284,99.0088,97.096,70.345,94.4017,Cloudflare CDN,Cloudflare,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/cloudflare-cdn.svg
58.301,190.621,99.521,98.4043,76.379,96.5362,Stripe Payments,Stripe,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/stripe-payments.svg
59.802,196.862,98.956,98.61,76.222,98.6694,Twilio SMS,Twilio,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/twilio-sms.svg
77.317,205.351,99.5793,98.9373,85.131,92.5814,OpenAI API,OpenAI,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/openai-api.svg
26.31,182.678,99.8805,98.8395,53.059,98.8395,Supabase Storage,Supabase,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/supabase-storage.svg
29.903,164.575,99.3236,98.1956,45.197,98.4298,Vercel,Vercel,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/vercel.svg
96.944,199.903,99.4293,97.8937,126.796,92.9152,GitHub API,GitHub,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/github-api.svg
55.199,187.615,98.7103,97.7209,73.286,93.9538,Amazon EC2,AWS,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/aws-ec2.svg
72.185,196.121,99.3328,97.7013,81.863,90.9573,Google Cloud Run,Google Cloud,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/google-cloud-run.svg
43.871,207.759,98.9245,97.9881,69.177,90.5039,Azure Functions,Microsoft Azure,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/azure-functions.svg
37.519,181.495,99.6281,97.6737,55.785,94.4264,Cloudflare CDN,Cloudflare,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/cloudflare-cdn.svg
57.715,201.939,99.2714,98.7153,75.724,95.3602,Stripe Payments,Stripe,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/stripe-payments.svg
71.607,174.399,99.4674,98.0831,86.555,93.371,Twilio SMS,Twilio,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/twilio-sms.svg
135.524,226.1,99.4623,99.0916,150.336,91.8907,OpenAI API,OpenAI,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/openai-api.svg
64.755,169.918,99.4245,97.8816,66.415,95.9063,Supabase Storage,Supabase,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/supabase-storage.svg
42.687,236.61,99.999,98.0094,60.552,98.7048,Vercel,Vercel,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/vercel.svg
101.5,198.118,99.3834,98.0958,119.862,92.0795,GitHub API,GitHub,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/github-api.svg
69.372,215.359,99.077,97.6726,83.789,92.1458,Amazon EC2,AWS,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/aws-ec2.svg
82.87,173.248,99.6518,98.644,100.303,91.2504,Google Cloud Run,Google Cloud,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/google-cloud-run.svg
56.496,198.642,99.4881,98.8719,78.515,94.5649,Azure Functions,Microsoft Azure,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/azure-functions.svg
62.423,201.032,98.9247,98.0519,77.849,96.1186,Cloudflare CDN,Cloudflare,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/cloudflare-cdn.svg
74.622,189.363,99.4176,98.7431,92.778,91.946,Stripe Payments,Stripe,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/stripe-payments.svg
69.248,205.045,99.2464,98.1468,81.764,93.6468,Twilio SMS,Twilio,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/twilio-sms.svg
46.653,216.949,99.1222,97.9414,56.222,94.0666,OpenAI API,OpenAI,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/openai-api.svg
47.659,229.933,99.535,98.863,91.334,95.3174,Supabase Storage,Supabase,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/supabase-storage.svg
42.837,178.751,99.2833,98.5363,73.771,94.16,Vercel,Vercel,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/vercel.svg
78.478,201.389,98.5969,97.4111,107.125,92.8308,GitHub API,GitHub,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/github-api.svg
91.593,186.412,99.9182,98.3384,99.754,90.3064,Amazon EC2,AWS,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/aws-ec2.svg
40.668,202.791,99.078,98.5856,70.072,95.5379,Google Cloud Run,Google Cloud,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/google-cloud-run.svg
60.651,223.313,98.9189,97.8794,69.519,96.939,Azure Functions,Microsoft Azure,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/azure-functions.svg
78.164,182.297,99.3283,98.3275,94.349,92.757,Cloudflare CDN,Cloudflare,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/cloudflare-cdn.svg
52.329,219.238,99.1479,99.1137,82.267,93.3288,Stripe Payments,Stripe,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/stripe-payments.svg
77.309,193.289,98.65,97.6902,86.11,93.2622,Twilio SMS,Twilio,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/twilio-sms.svg
48.173,189.553,99.3349,98.1566,67.775,94.383,OpenAI API,OpenAI,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/openai-api.svg
32.846,189.187,99.9063,98.8677,48.197,94.9734,Supabase Storage,Supabase,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/supabase-storage.svg
53.022,158.226,98.8332,98.2638,74.61,92.2851,Vercel,Vercel,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/vercel.svg
41.067,187.817,98.7117,98.501,59.333,91.7508,GitHub API,GitHub,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/github-api.svg
97.48,183.306,99.6921,99.3266,106.173,90.9454,Amazon EC2,AWS,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/aws-ec2.svg
85.131,176.066,98.748,97.8289,109.231,89.7865,Google Cloud Run,Google Cloud,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/google-cloud-run.svg
48.011,209.675,99.3725,99.0934,71.989,94.9244,Azure Functions,Microsoft Azure,https://envjjulupltdixvericz.supabase.co/storage/v1/object/public/service-logos/azure-functions.svg
